run_id,scene_id,scene_family,condition,resolution,seed,target_id,numbered_object_count,candidate_count,correct_candidate_count,target_role_correct,expected_blocker_ids,predicted_blocker_ids,instance_exact_match,blocker_set_exact_match,truth_any_interference,predicted_any_interference,any_interference_correct
v1__scene_fc_blocked_v03__L2__C4_D8__r01_s28101,scene_fc_blocked_v03,FC_BLOCKED,C4,D8,28101,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C4_D8__r02_s28102,scene_fc_blocked_v03,FC_BLOCKED,C4,D8,28102,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C4_D8__r03_s28103,scene_fc_blocked_v03,FC_BLOCKED,C4,D8,28103,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C4_D8__r04_s28104,scene_fc_blocked_v03,FC_BLOCKED,C4,D8,28104,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C4_D8__r05_s28105,scene_fc_blocked_v03,FC_BLOCKED,C4,D8,28105,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C5_D4__r01_s28101,scene_fc_blocked_v03,FC_BLOCKED,C5,D4,28101,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D4__r02_s28102,scene_fc_blocked_v03,FC_BLOCKED,C5,D4,28102,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D4__r03_s28103,scene_fc_blocked_v03,FC_BLOCKED,C5,D4,28103,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D4__r04_s28104,scene_fc_blocked_v03,FC_BLOCKED,C5,D4,28104,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C5_D4__r05_s28105,scene_fc_blocked_v03,FC_BLOCKED,C5,D4,28105,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D8__r01_s28101,scene_fc_blocked_v03,FC_BLOCKED,C5,D8,28101,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D8__r02_s28102,scene_fc_blocked_v03,FC_BLOCKED,C5,D8,28102,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D8__r03_s28103,scene_fc_blocked_v03,FC_BLOCKED,C5,D8,28103,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D8__r04_s28104,scene_fc_blocked_v03,FC_BLOCKED,C5,D8,28104,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C5_D8__r05_s28105,scene_fc_blocked_v03,FC_BLOCKED,C5,D8,28105,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D4__r01_s28101,scene_fc_blocked_v03,FC_BLOCKED,C6,D4,28101,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C6_D4__r02_s28102,scene_fc_blocked_v03,FC_BLOCKED,C6,D4,28102,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D4__r03_s28103,scene_fc_blocked_v03,FC_BLOCKED,C6,D4,28103,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D4__r04_s28104,scene_fc_blocked_v03,FC_BLOCKED,C6,D4,28104,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D4__r05_s28105,scene_fc_blocked_v03,FC_BLOCKED,C6,D4,28105,12,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_blocked_v03__L2__C6_D8__r01_s28101,scene_fc_blocked_v03,FC_BLOCKED,C6,D8,28101,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D8__r02_s28102,scene_fc_blocked_v03,FC_BLOCKED,C6,D8,28102,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D8__r03_s28103,scene_fc_blocked_v03,FC_BLOCKED,C6,D8,28103,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D8__r04_s28104,scene_fc_blocked_v03,FC_BLOCKED,C6,D8,28104,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v03__L2__C6_D8__r05_s28105,scene_fc_blocked_v03,FC_BLOCKED,C6,D8,28105,12,4,3,2,True,[],[33],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C0_NA__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C0,,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C0_NA__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C0,,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C0_NA__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C0,,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C0_NA__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C0,,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C0_NA__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C0,,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C1_NA__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C1,,28101,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C1_NA__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C1,,28102,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C1_NA__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C1,,28103,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C1_NA__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C1,,28104,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C1_NA__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C1,,28105,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D4__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C2,D4,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D4__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C2,D4,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D4__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C2,D4,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D4__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C2,D4,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D4__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C2,D4,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D8__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C2,D8,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D8__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C2,D8,28102,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D8__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C2,D8,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D8__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C2,D8,28104,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C2_D8__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C2,D8,28105,89,4,3,2,True,[],[19],False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D4__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C3,D4,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D4__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C3,D4,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D4__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C3,D4,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D4__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C3,D4,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D4__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C3,D4,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D8__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C3,D8,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D8__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C3,D8,28102,89,4,3,0,True,[],"[19, 44, 77]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D8__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C3,D8,28103,89,4,3,0,True,[],"[19, 44, 77]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D8__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C3,D8,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C3_D8__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C3,D8,28105,89,4,3,0,True,[],"[19, 44, 77]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D4__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C4,D4,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D4__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C4,D4,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D4__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C4,D4,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D4__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C4,D4,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D4__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C4,D4,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D8__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C4,D8,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D8__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C4,D8,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D8__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C4,D8,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D8__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C4,D8,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C4_D8__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C4,D8,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D4__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C5,D4,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D4__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C5,D4,28102,89,4,3,0,True,[],"[19, 44, 77]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D4__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C5,D4,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D4__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C5,D4,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D4__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C5,D4,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D8__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C5,D8,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D8__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C5,D8,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D8__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C5,D8,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D8__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C5,D8,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C5_D8__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C5,D8,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D4__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C6,D4,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D4__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C6,D4,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D4__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C6,D4,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D4__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C6,D4,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D4__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C6,D4,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D8__r01_s28101,scene_fc_blocked_v04,FC_BLOCKED,C6,D8,28101,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D8__r02_s28102,scene_fc_blocked_v04,FC_BLOCKED,C6,D8,28102,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D8__r03_s28103,scene_fc_blocked_v04,FC_BLOCKED,C6,D8,28103,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D8__r04_s28104,scene_fc_blocked_v04,FC_BLOCKED,C6,D8,28104,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v04__L2__C6_D8__r05_s28105,scene_fc_blocked_v04,FC_BLOCKED,C6,D8,28105,89,4,3,1,True,[],"[19, 44]",False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C0_NA__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C0,,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C0_NA__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C0,,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C0_NA__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C0,,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C0_NA__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C0,,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C0_NA__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C0,,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C1_NA__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C1,,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C1_NA__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C1,,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C1_NA__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C1,,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C1_NA__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C1,,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C1_NA__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C1,,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D4__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C2,D4,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D4__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C2,D4,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D4__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C2,D4,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D4__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C2,D4,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D4__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C2,D4,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D8__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C2,D8,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D8__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C2,D8,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D8__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C2,D8,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D8__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C2,D8,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C2_D8__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C2,D8,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D4__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C3,D4,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D4__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C3,D4,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D4__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C3,D4,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D4__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C3,D4,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D4__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C3,D4,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D8__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C3,D8,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D8__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C3,D8,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D8__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C3,D8,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D8__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C3,D8,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C3_D8__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C3,D8,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D4__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C4,D4,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D4__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C4,D4,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D4__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C4,D4,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D4__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C4,D4,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D4__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C4,D4,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D8__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C4,D8,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D8__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C4,D8,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D8__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C4,D8,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D8__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C4,D8,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C4_D8__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C4,D8,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D4__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C5,D4,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D4__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C5,D4,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D4__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C5,D4,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D4__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C5,D4,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D4__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C5,D4,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D8__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C5,D8,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D8__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C5,D8,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D8__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C5,D8,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D8__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C5,D8,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C5_D8__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C5,D8,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D4__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C6,D4,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D4__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C6,D4,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D4__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C6,D4,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D4__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C6,D4,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D4__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C6,D4,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D8__r01_s28101,scene_fc_blocked_v05,FC_BLOCKED,C6,D8,28101,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D8__r02_s28102,scene_fc_blocked_v05,FC_BLOCKED,C6,D8,28102,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D8__r03_s28103,scene_fc_blocked_v05,FC_BLOCKED,C6,D8,28103,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D8__r04_s28104,scene_fc_blocked_v05,FC_BLOCKED,C6,D8,28104,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_blocked_v05__L2__C6_D8__r05_s28105,scene_fc_blocked_v05,FC_BLOCKED,C6,D8,28105,59,4,3,2,True,[],[26],False,False,False,True,False
v1__scene_fc_clear_v01__L2__C0_NA__r01_s28101,scene_fc_clear_v01,FC_CLEAR,C0,,28101,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C0_NA__r02_s28102,scene_fc_clear_v01,FC_CLEAR,C0,,28102,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C0_NA__r03_s28103,scene_fc_clear_v01,FC_CLEAR,C0,,28103,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C0_NA__r04_s28104,scene_fc_clear_v01,FC_CLEAR,C0,,28104,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C0_NA__r05_s28105,scene_fc_clear_v01,FC_CLEAR,C0,,28105,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C1_NA__r01_s28101,scene_fc_clear_v01,FC_CLEAR,C1,,28101,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C1_NA__r02_s28102,scene_fc_clear_v01,FC_CLEAR,C1,,28102,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C1_NA__r03_s28103,scene_fc_clear_v01,FC_CLEAR,C1,,28103,53,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v01__L2__C1_NA__r04_s28104,scene_fc_clear_v01,FC_CLEAR,C1,,28104,53,4,3,3,True,[],[],True,True,False,False,True
